Name,Fall,Year,Place,Type,Mass,Lat, Long,
Reckling Peak 86703,FALSE,1986,Antarctica,H6,196 g,-72.99528,75.20667,
Reckling Peak 86704,FALSE,1986,Antarctica,LL6_,137.9 g,-72.99528,75.18528,
Reckling Peak 86705,FALSE,1986,Antarctica,H5,68.5 g,-72.99528,75.2744,
Reckling Peak 86706,FALSE,1986,Antarctica,Terrestrial rock,,-72.995278,75.205833,
Reckling Peak 86707,FALSE,1986,Antarctica,Terrestrial rock,,-72.99517,160.38925,
Reid 009,FALSE,1986,"Western Australia, Australia",H4,47.8 g,-72.99503,160.389,
Reid 010,FALSE,1986,"Western Australia, Australia",H6,8.22 kg,-72.995,160.4,
Reid 011,FALSE,1986,"Western Australia, Australia",H3-6,4.76 kg,-72.995,160.40194,
Renfrow**,FALSE,1986,"Oklahoma, USA",L6,81.6 kg,-72.995,160.40167,
Roundsprings**,FALSE,1986,"Kansas, USA",H5,6 kg,-72.995,75.20583,
Sand Creek**,FALSE,1986,"Kansas, USA",H5,2.44 kg,-72.99486,160.39028,
Soledade**,FALSE,1986,"Rio Grande do Sul, Brazil","Iron, IAB-MG",68 kg,-72.99486,160.39875,
Wah Wah Valley**,FALSE,1986,"Utah, USA",L6,9 g,-72.99478,160.39561,
Yamato 86001,FALSE,1986,Antarctica,L6,6.4 g,-72.994722,75.263333,
Yamato 86002,FALSE,1986,Antarctica,H5,3.48 g,-72.99472,160.41083,
Yamato 86003,FALSE,1986,Antarctica,L6,4.33 g,-72.99472,160.40167,
Yamato 86004,FALSE,1986,Antarctica,EH-imp melt,62.8 g,-72.99472,160.39972,
Yamato 86005,FALSE,1986,Antarctica,L3,39.1 g,-72.99472,160.39972,
Yamato 86006,FALSE,1986,Antarctica,Eucrite,6.5 g,-72.99472,75.24472,
Yamato 86007,FALSE,1986,Antarctica,L6,17.9 g,-72.99453,160.39992,
Yamato 86008,FALSE,1986,Antarctica,H4,27.6 g,-72.994444,75.205556,
Yamato 86009,FALSE,1986,Antarctica,CV3,60.7 g,-72.994444,75.216667,
Yamato 86010,FALSE,1986,Antarctica,L6,4.2 g,-72.994444,75.264444,
Yamato 86011,FALSE,1986,Antarctica,H5,9.1 g,-72.994444,75.263611,
Yamato 86012,FALSE,1986,Antarctica,L6,10 g,-72.99444,160.41111,
Yamato 86013,FALSE,1986,Antarctica,L6,5.4 g,-72.99444,160.41167,
Yamato 86014,FALSE,1986,Antarctica,L6,6.2 g,-72.99444,160.40167,
Yamato 86015,FALSE,1986,Antarctica,CM2,4.64 g,-72.99444,160.40056,
Yamato 86016,FALSE,1986,Antarctica,H4,9 g,-72.99444,75.20778,
Yamato 86017,FALSE,1986,Antarctica,H6,15.3 g,-72.99444,75.20944,
Yamato 86018,FALSE,1986,Antarctica,L6,18.3 g,-72.99444,75.20556,
Yamato 86019,FALSE,1986,Antarctica,L6,12.7 g,-72.99444,75.21667,
Yamato 86020,FALSE,1986,Antarctica,L6,8.7 g,-72.99444,75.205,
Yamato 86021,FALSE,1986,Antarctica,L6,8 g,-72.99444,75.20417,
Yamato 86022,FALSE,1986,Antarctica,L6,4.8 g,-72.99444,75.20444,
Yamato 86023,FALSE,1986,Antarctica,L6,4.77 g,-72.99444,75.26444,
Yamato 86024,FALSE,1986,Antarctica,L6,4.7 g,-72.99444,75.26361,
Yamato 86025,FALSE,1986,Antarctica,L6,4.08 g,-72.99422,160.40414,
Yamato 86026,FALSE,1986,Antarctica,L6,2.44 g,-72.99417,160.3975,
Yamato 86027,FALSE,1986,Antarctica,L6,2.21 g,-72.99417,160.39944,
Yamato 86028,FALSE,1986,Antarctica,C6,3.92 g,-72.99417,75.20528,
Yamato 86029,FALSE,1986,Antarctica,CI1,11.8 g,-72.99417,75.20444,
Yamato 86030,FALSE,1986,Antarctica,L6,10.7 g,-72.994167,75.205278,
Yamato 86031,FALSE,1986,Antarctica,L6,10.3 g,-72.99394,160.3915,
Yamato 86032,FALSE,1986,Antarctica,Lunar (anorth),648 g,-72.99389,75.2125,
Yamato 86033,FALSE,1986,Antarctica,Stone-uncl,0.52 g,-72.99361,160.41389,
Yamato 86034,FALSE,1986,Antarctica,CM2,0.65 g,-72.99361,75.21806,
Yamato 86035,FALSE,1986,Antarctica,L6,2.41 g,-72.99361,75.27361,
Yamato 86036,FALSE,1986,Antarctica,L5,604 g,-72.993333,75.234167,
Yamato 86037,FALSE,1986,Antarctica,L6,7.9 g,-72.99333,160.41528,
Yamato 86038,FALSE,1986,Antarctica,L6,3.18 g,-72.99333,160.41444,
Yamato 86039,FALSE,1986,Antarctica,CM2,9.3 g,-72.99333,160.40778,
Yamato 86040,FALSE,1986,Antarctica,L6,1.69 g,-72.99333,160.4,
Yamato 86041,FALSE,1986,Antarctica,L6,1.5 g,-72.99333,160.4,
Yamato 86042,FALSE,1986,Antarctica,L6,12.2 g,-72.99333,75.21833,
Yamato 86043,FALSE,1986,Antarctica,H5,2.2 g,-72.99306,160.41306,
Yamato 86044,FALSE,1986,Antarctica,L6,4.65 g,-72.99306,160.41028,
Yamato 86045,FALSE,1986,Antarctica,L6,2.59 g,-72.99306,160.41028,
Yamato 86046,FALSE,1986,Antarctica,L6,26.3 g,-72.99306,160.40056,
Yamato 86047,FALSE,1986,Antarctica,L3,1.54 g,-72.99306,160.40028,
Yamato 86048,FALSE,1986,Antarctica,Eucrite-pmict,6.1 g,-72.99306,160.40056,
Yamato 86049,FALSE,1986,Antarctica,L6,6.7 g,-72.99306,75.2,
Yamato 86050,FALSE,1986,Antarctica,H6,2.35 g,-72.99306,75.20722,
Yamato 86051,FALSE,1986,Antarctica,H4,889 g,-72.99278,160.40444,
Yamato 86052,FALSE,1986,Antarctica,H4,23.8 g,-72.99278,160.40694,
Yamato 86053,FALSE,1986,Antarctica,L6,19.5 g,-72.9925,160.40944,
Yamato 86054,FALSE,1986,Antarctica,H4,11 g,-72.9925,160.4,
Yamato 86055,FALSE,1986,Antarctica,L3.8,137.5 g,-72.9925,160.40167,
Yamato 86056,FALSE,1986,Antarctica,L6,36.2 g,-72.9925,160.39528,
Yamato 86057,FALSE,1986,Antarctica,L6,2.6 g,-72.9925,75.206389,
Yamato 86058,FALSE,1986,Antarctica,L6,0.17 g,-72.9925,75.206389,
Yamato 86059,FALSE,1986,Antarctica,H5,8.2 g,-72.9925,75.20639,
Yamato 86060,FALSE,1986,Antarctica,L6,8.5 g,-72.9925,75.20639,
Yamato 86061,FALSE,1986,Antarctica,H4,38.8 g,-72.9925,75.206389,
Yamato 86062,FALSE,1986,Antarctica,H4,20.3 g,-72.9925,75.20639,
Yamato 86063,FALSE,1986,Antarctica,H4,33.8 g,-72.9925,75.206389,
Yamato 86064,FALSE,1986,Antarctica,H4,40.1 g,-72.9925,75.206389,
Yamato 86065,FALSE,1986,Antarctica,H4,21.7 g,-72.9925,75.20639,
Yamato 86066,FALSE,1986,Antarctica,H4,20 g,-72.9925,75.20639,
Yamato 86067,FALSE,1986,Antarctica,H4,22.8 g,-72.9925,75.20639,
Yamato 86068,FALSE,1986,Antarctica,H4,25.7 g,-72.9925,75.2064,
Yamato 86069,FALSE,1986,Antarctica,H4,20.5 g,-72.9925,75.20639,
Yamato 86070,FALSE,1986,Antarctica,H4,19.9 g,-72.9925,75.206389,
Yamato 86071,FALSE,1986,Antarctica,H4,16.9 g,-72.9925,75.20639,
Yamato 86072,FALSE,1986,Antarctica,H4,15.3 g,-72.9925,75.20639,
Yamato 86073,FALSE,1986,Antarctica,H4,15.6 g,-72.9925,75.20639,
Yamato 86074,FALSE,1986,Antarctica,H4,23 g,-72.9925,75.25139,
Yamato 86075,FALSE,1986,Antarctica,H4,15.1 g,-72.9925,75.25222,
Yamato 86076,FALSE,1986,Antarctica,H4,22.9 g,-72.9925,75.21806,
Yamato 86077,FALSE,1986,Antarctica,H4,11.5 g,-72.9925,75.23444,
Yamato 86078,FALSE,1986,Antarctica,H4,9.6 g,-72.9925,75.23361,
Yamato 86079,FALSE,1986,Antarctica,H4,14.1 g,-72.99222,160.39972,
Yamato 86080,FALSE,1986,Antarctica,H4,10.4 g,-72.99222,160.39972,
Yamato 86081,FALSE,1986,Antarctica,H4,10.7 g,-72.99222,160.4,
Yamato 86082,FALSE,1986,Antarctica,H4,7.3 g,-72.99222,160.39611,
Yamato 86083,FALSE,1986,Antarctica,H4,8.9 g,-72.99222,160.40028,
Yamato 86084,FALSE,1986,Antarctica,H4,7.4 g,-72.99222,160.4,
Yamato 86085,FALSE,1986,Antarctica,H4,10.5 g,-72.99222,160.4,
Yamato 86086,FALSE,1986,Antarctica,H4,9.2 g,-72.991944,75.234444,
Yamato 86087,FALSE,1986,Antarctica,H4,12.2 g,-72.99194,160.41111,
Yamato 86088,FALSE,1986,Antarctica,H4,11.7 g,-72.99194,160.4,
Yamato 86089,FALSE,1986,Antarctica,H4,6.5 g,-72.99194,160.40028,
Yamato 86090,FALSE,1986,Antarctica,H4,10 g,-72.99167,160.40889,
Yamato 86091,FALSE,1986,Antarctica,H4,12.3 g,-72.99167,160.40889,
Yamato 86092,FALSE,1986,Antarctica,H4,8.7 g,-72.99167,160.40472,
Yamato 86093,FALSE,1986,Antarctica,H4,6.7 g,-72.99167,75.21056,
Yamato 86094,FALSE,1986,Antarctica,H4,5.4 g,-72.99167,75.22778,
Yamato 86095,FALSE,1986,Antarctica,H4,8.3 g,-72.99167,75.22222,
Yamato 86096,FALSE,1986,Antarctica,H4,6.3 g,-72.99167,75.22222,
Yamato 86097,FALSE,1986,Antarctica,H4,8.2 g,-72.991667,75.234722,
Yamato 86098,FALSE,1986,Antarctica,H4,6.5 g,-72.99139,160.40528,
Yamato 86099,FALSE,1986,Antarctica,H4,11.1 g,-72.99139,160.40444,
Yamato 86100,FALSE,1986,Antarctica,H4,7.8 g,-72.99133,160.417,
Yamato 86101,FALSE,1986,Antarctica,H4,8.4 g,-72.99133,160.417,
Yamato 86102,FALSE,1986,Antarctica,H4,5.4 g,-72.99133,160.417,
Yamato 86103,FALSE,1986,Antarctica,H4,9.8 g,-72.99111,160.40583,
Yamato 86104,FALSE,1986,Antarctica,H4,7.5 g,-72.99111,75.22972,
Yamato 86105,FALSE,1986,Antarctica,H4,7.2 g,-72.99083,160.37584,
Yamato 86106,FALSE,1986,Antarctica,H4,6.5 g,-72.99083,160.37584,
Yamato 86107,FALSE,1986,Antarctica,H4,6.6 g,-72.99083,160.37584,
Yamato 86108,FALSE,1986,Antarctica,H4,6.6 g,-72.99083,160.37584,
Yamato 86109,FALSE,1986,Antarctica,H4,5.4 g,-72.99083,160.37584,
Yamato 86110,FALSE,1986,Antarctica,H4,3.73 g,-72.99083,160.37584,
Yamato 86111,FALSE,1986,Antarctica,H4,6.8 g,-72.99083,160.37584,
Yamato 86112,FALSE,1986,Antarctica,H4,4.42 g,-72.99083,160.37584,
Yamato 86113,FALSE,1986,Antarctica,H4,3.54 g,-72.99083,160.37584,
Yamato 86114,FALSE,1986,Antarctica,H4,2.28 g,-72.99083,160.37584,
Yamato 86115,FALSE,1986,Antarctica,H4,1.99 g,-72.99083,160.37584,
Yamato 86116,FALSE,1986,Antarctica,H4,3.78 g,-72.99083,160.40833,
Yamato 86117,FALSE,1986,Antarctica,H4,3.68 g,-72.99083,160.54083,
Yamato 86118,FALSE,1986,Antarctica,H4,2.35 g,-72.99083,160.37584,
Yamato 86119,FALSE,1986,Antarctica,H4,3.58 g,-72.99083,160.4025,
Yamato 86120,FALSE,1986,Antarctica,H4,2.1 g,-72.99083,160.40333,
Yamato 86121,FALSE,1986,Antarctica,H4,2.43 g,-72.99083,160.4075,
Yamato 86122,FALSE,1986,Antarctica,H4,3.54 g,-72.99083,160.40417,
Yamato 86123,FALSE,1986,Antarctica,H4,2.18 g,-72.99083,160.40444,
Yamato 86124,FALSE,1986,Antarctica,H4,6.2 g,-72.99056,160.41083,
Yamato 86125,FALSE,1986,Antarctica,H4,4.48 g,-72.99056,160.40361,
Yamato 86126,FALSE,1986,Antarctica,H4,4.88 g,-72.99056,160.40556,
Yamato 86127,FALSE,1986,Antarctica,H4,2.96 g,-72.99056,160.39861,
Yamato 86128,FALSE,1986,Antarctica,H4,2.79 g,-72.99056,160.40278,
Yamato 86129,FALSE,1986,Antarctica,H4,2.59 g,-72.99056,160.40611,
Yamato 86130,FALSE,1986,Antarctica,H4,2.17 g,-72.99056,160.405,
Yamato 86131,FALSE,1986,Antarctica,H4,3.36 g,-72.99056,75.22778,
Yamato 86132,FALSE,1986,Antarctica,H4,2.86 g,-72.99028,160.405,
Yamato 86133,FALSE,1986,Antarctica,H4,2.43 g,-72.99028,160.40389,
Yamato 86134,FALSE,1986,Antarctica,H4,2.07 g,-72.99028,160.40444,
Yamato 86135,FALSE,1986,Antarctica,H4,2.33 g,-72.99028,160.40194,
Yamato 86136,FALSE,1986,Antarctica,H4,1.55 g,-72.99028,75.27778,
Yamato 86137,FALSE,1986,Antarctica,H4,3.05 g,-72.99,160.40861,
Yamato 86138,FALSE,1986,Antarctica,H4,2.57 g,-72.99,160.40222,
Yamato 86139,FALSE,1986,Antarctica,H4,2.47 g,-72.99,160.40333,
Yamato 86140,FALSE,1986,Antarctica,H4,0.85 g,-72.99,160.40389,
Yamato 86141,FALSE,1986,Antarctica,H4,2.7 g,-72.99,160.40722,
Yamato 86142,FALSE,1986,Antarctica,H4,1.82 g,-72.99,160.40722,
Yamato 86143,FALSE,1986,Antarctica,H4,2.52 g,-72.99,160.40639,
Yamato 86144,FALSE,1986,Antarctica,H4,2.62 g,-72.99,160.40639,
Yamato 86145,FALSE,1986,Antarctica,H4,1.55 g,-72.99,160.40389,
Yamato 86146,FALSE,1986,Antarctica,H4,1.18 g,-72.99,160.40306,
Yamato 86147,FALSE,1986,Antarctica,H4,2.76 g,-72.99,160.40278,
Yamato 86148,FALSE,1986,Antarctica,H4,2.2 g,-72.99,75.26167,
Yamato 86149,FALSE,1986,Antarctica,H4,1.51 g,-72.989722,75.2175,
Yamato 86150,FALSE,1986,Antarctica,H4,3.33 g,-72.98972,160.41139,
Yamato 86151,FALSE,1986,Antarctica,H4,1.45 g,-72.98972,160.40778,
Yamato 86152,FALSE,1986,Antarctica,H4,1.86 g,-72.98972,160.40778,
Yamato 86153,FALSE,1986,Antarctica,H4,1.28 g,-72.98972,160.40778,
Yamato 86154,FALSE,1986,Antarctica,H4,0.98 g,-72.98972,160.40722,
Yamato 86155,FALSE,1986,Antarctica,H4,2.05 g,-72.98972,160.40778,
Yamato 86156,FALSE,1986,Antarctica,H4,1.49 g,-72.98972,160.40778,
Yamato 86157,FALSE,1986,Antarctica,H4,1.83 g,-72.98972,160.40778,
Yamato 86158,FALSE,1986,Antarctica,H4,1.55 g,-72.98972,160.40778,
Yamato 86159,FALSE,1986,Antarctica,H4,1.5 g,-72.98972,160.40722,
Yamato 86160,FALSE,1986,Antarctica,H4,1.22 g,-72.98972,160.40778,
Yamato 86161,FALSE,1986,Antarctica,H4,0.91 g,-72.98972,160.40667,
Yamato 86162,FALSE,1986,Antarctica,H4,1.02 g,-72.98972,160.40667,
Yamato 86163,FALSE,1986,Antarctica,H4,1.09 g,-72.98972,160.40583,
Yamato 86164,FALSE,1986,Antarctica,H4,1.63 g,-72.98972,160.40944,
Yamato 86165,FALSE,1986,Antarctica,H4,1.15 g,-72.98972,160.40889,
Yamato 86166,FALSE,1986,Antarctica,H4,1.29 g,-72.98972,160.40667,
Yamato 86167,FALSE,1986,Antarctica,H4,1.18 g,-72.98972,160.40667,
Yamato 86168,FALSE,1986,Antarctica,H4,0.81 g,-72.98972,160.39833,
Yamato 86169,FALSE,1986,Antarctica,H4,0.59 g,-72.98972,160.40333,
Yamato 86170,FALSE,1986,Antarctica,H4,1.12 g,-72.98972,160.40444,
Yamato 86171,FALSE,1986,Antarctica,H4,0.86 g,-72.98972,160.40556,
Yamato 86172,FALSE,1986,Antarctica,H4,1.16 g,-72.98972,160.405,
Yamato 86173,FALSE,1986,Antarctica,H4,0.58 g,-72.98972,160.4025,
Yamato 86174,FALSE,1986,Antarctica,H4,0.85 g,-72.98972,160.40722,
Yamato 86175,FALSE,1986,Antarctica,H4,0.63 g,-72.98972,160.40722,
Yamato 86176,FALSE,1986,Antarctica,H4,1.07 g,-72.98972,160.40667,
Yamato 86177,FALSE,1986,Antarctica,H4,0.74 g,-72.98972,160.40306,
Yamato 86178,FALSE,1986,Antarctica,H4,0.61 g,-72.98972,75.21833,
Yamato 86179,FALSE,1986,Antarctica,H4,0.87 g,-72.98972,75.20583,
Yamato 86180,FALSE,1986,Antarctica,H4,0.41 g,-72.98972,75.26167,
Yamato 86181,FALSE,1986,Antarctica,H4,0.25 g,-72.98944,160.41222,
Yamato 86182,FALSE,1986,Antarctica,H4,0.3 g,-72.98944,160.40944,
Yamato 86183,FALSE,1986,Antarctica,H4,0.21 g,-72.98944,160.4125,
Yamato 86184,FALSE,1986,Antarctica,H4,0.2 g,-72.98944,160.4075,
Yamato 86185,FALSE,1986,Antarctica,H4,3.08 g,-72.98944,160.40722,
Yamato 86186,FALSE,1986,Antarctica,H4,229 g,-72.98944,160.40278,
Yamato 86187,FALSE,1986,Antarctica,H4,55.1 g,-72.98944,160.40611,
Yamato 86188,FALSE,1986,Antarctica,H4,23.6 g,-72.98944,160.40611,
Yamato 86189,FALSE,1986,Antarctica,H4,40.8 g,-72.98944,160.40694,
Yamato 86190,FALSE,1986,Antarctica,H6,18.1 g,-72.98944,160.40444,
Yamato 86191,FALSE,1986,Antarctica,H4,19.2 g,-72.98944,160.40222,
Yamato 86192,FALSE,1986,Antarctica,H4,15.7 g,-72.98944,160.40222,
Yamato 86193,FALSE,1986,Antarctica,H4,10.3 g,-72.98944,160.40222,
Yamato 86194,FALSE,1986,Antarctica,H4,9.5 g,-72.98944,160.40222,
Yamato 86195,FALSE,1986,Antarctica,H4,7.9 g,-72.98944,160.40278,
Yamato 86196,FALSE,1986,Antarctica,H4,12.9 g,-72.98944,75.23,
Yamato 86197,FALSE,1986,Antarctica,H4,5.8 g,-72.98917,160.40889,
Yamato 86198,FALSE,1986,Antarctica,H4,11.6 g,-72.98917,160.40861,
Yamato 86199,FALSE,1986,Antarctica,H4,10.1 g,-72.98917,160.40889,
Yamato 86200,FALSE,1986,Antarctica,H4,9 g,-72.98917,160.40861,
Yamato 86201,FALSE,1986,Antarctica,H4,9.1 g,-72.98917,160.40556,
Yamato 86202,FALSE,1986,Antarctica,H4,9.7 g,-72.98917,160.40583,
Yamato 86203,FALSE,1986,Antarctica,H4,3.85 g,-72.98917,160.40722,
Yamato 86204,FALSE,1986,Antarctica,H4,4.25 g,-72.98917,160.40528,
Yamato 86205,FALSE,1986,Antarctica,H4,6.6 g,-72.98917,160.40528,
Yamato 86206,FALSE,1986,Antarctica,H4,7.2 g,-72.98917,160.405,
Yamato 86207,FALSE,1986,Antarctica,H4,6 g,-72.98917,160.40667,
Yamato 86208,FALSE,1986,Antarctica,H4,3.93 g,-72.98917,160.40417,
Yamato 86209,FALSE,1986,Antarctica,H4,2.82 g,-72.98897,160.40506,
Yamato 86210,FALSE,1986,Antarctica,H4,6.5 g,-72.98889,160.40778,
Yamato 86211,FALSE,1986,Antarctica,H4,3.18 g,-72.98889,160.40528,
Yamato 86212,FALSE,1986,Antarctica,H4,2.32 g,-72.98889,160.40722,
Yamato 86213,FALSE,1986,Antarctica,H4,2.95 g,-72.98889,160.40611,
Yamato 86214,FALSE,1986,Antarctica,H4,3.62 g,-72.98889,160.40306,
Yamato 86215,FALSE,1986,Antarctica,H4,6.6 g,-72.98889,160.405,
Yamato 86216,FALSE,1986,Antarctica,H4,6.3 g,-72.98889,160.40583,
Yamato 86217,FALSE,1986,Antarctica,H4,4.13 g,-72.98889,160.40528,
Yamato 86218,FALSE,1986,Antarctica,H4,5.6 g,-72.98889,160.40472,
Yamato 86219,FALSE,1986,Antarctica,H4,4.39 g,-72.98889,160.40611,
Yamato 86220,FALSE,1986,Antarctica,H4,5.6 g,-72.98889,160.40556,
Yamato 86221,FALSE,1986,Antarctica,H4,6 g,-72.98889,160.40528,
Yamato 86222,FALSE,1986,Antarctica,H4,3.18 g,-72.98889,160.40528,
Yamato 86223,FALSE,1986,Antarctica,Stone-uncl,2.23 g,-72.98889,160.40528,
Yamato 86224,FALSE,1986,Antarctica,H4,2.96 g,-72.98889,160.40528,
Yamato 86225,FALSE,1986,Antarctica,H4,2.04 g,-72.98889,160.40528,
Yamato 86226,FALSE,1986,Antarctica,H4,1.68 g,-72.98889,160.40528,
Yamato 86227,FALSE,1986,Antarctica,H4,2.07 g,-72.98889,160.40583,
Yamato 86228,FALSE,1986,Antarctica,H4,2.11 g,-72.98889,160.40611,
Yamato 86229,FALSE,1986,Antarctica,H4,1.86 g,-72.98889,160.40778,
Yamato 86230,FALSE,1986,Antarctica,H4,1.77 g,-72.98886,160.40603,
Yamato 86231,FALSE,1986,Antarctica,H4,2.24 g,-72.98883,160.40767,
Yamato 86232,FALSE,1986,Antarctica,H4,2.24 g,-72.98861,160.40694,
Yamato 86233,FALSE,1986,Antarctica,H4,1.9 g,-72.98861,160.40889,
Yamato 86234,FALSE,1986,Antarctica,H4,2.29 g,-72.98861,160.40694,
Yamato 86235,FALSE,1986,Antarctica,H4,2.17 g,-72.98861,160.40639,
Yamato 86236,FALSE,1986,Antarctica,H4,1.64 g,-72.98861,160.40722,
Yamato 86237,FALSE,1986,Antarctica,H4,2 g,-72.988333,75.203611,
Yamato 86238,FALSE,1986,Antarctica,H4,2.38 g,-72.988333,75.201389,
Yamato 86239,FALSE,1986,Antarctica,H4,2.83 g,-72.98833,160.40533,
Yamato 86240,FALSE,1986,Antarctica,H4,1.89 g,-72.98833,160.40861,
Yamato 86241,FALSE,1986,Antarctica,H4,1.6 g,-72.98833,160.40861,
Yamato 86242,FALSE,1986,Antarctica,H4,1.38 g,-72.98833,160.40722,
Yamato 86243,FALSE,1986,Antarctica,H4,1.4 g,-72.98833,160.40694,
Yamato 86244,FALSE,1986,Antarctica,H4,1.15 g,-72.98833,160.40722,
Yamato 86245,FALSE,1986,Antarctica,H4,0.95 g,-72.98833,160.40667,
Yamato 86246,FALSE,1986,Antarctica,H4,1.32 g,-72.98833,160.40694,
Yamato 86247,FALSE,1986,Antarctica,H4,1.09 g,-72.98833,160.40722,
Yamato 86248,FALSE,1986,Antarctica,H4,0.89 g,-72.98833,160.34667,
Yamato 86249,FALSE,1986,Antarctica,H4,1.12 g,-72.98833,160.40139,
Yamato 86250,FALSE,1986,Antarctica,H4,0.7 g,-72.98833,160.40139,
Yamato 86251,FALSE,1986,Antarctica,H4,1.14 g,-72.98833,160.40139,
Yamato 86252,FALSE,1986,Antarctica,H4,1.51 g,-72.9881,75.2167,
Yamato 86253,FALSE,1986,Antarctica,H4,1.3 g,-72.98806,160.40389,
Yamato 86254,FALSE,1986,Antarctica,H4,1.11 g,-72.98806,160.40611,
Yamato 86255,FALSE,1986,Antarctica,H4,1.6 g,-72.98806,160.40833,
Yamato 86256,FALSE,1986,Antarctica,H4,0.97 g,-72.98806,160.40833,
Yamato 86257,FALSE,1986,Antarctica,H4,1.18 g,-72.98806,160.39917,
Yamato 86258,FALSE,1986,Antarctica,H4,1.05 g,-72.988,160.40606,
Yamato 86259,FALSE,1986,Antarctica,H4,0.73 g,-72.98778,160.42167,
Yamato 86260,FALSE,1986,Antarctica,H4,0.51 g,-72.98778,160.40944,
Yamato 86261,FALSE,1986,Antarctica,H4,0.88 g,-72.98778,160.40861,
Yamato 86262,FALSE,1986,Antarctica,H4,0.65 g,-72.98778,160.40083,
Yamato 86263,FALSE,1986,Antarctica,H4,0.86 g,-72.98778,160.40728,
Yamato 86264,FALSE,1986,Antarctica,H4,0.68 g,-72.9875,160.40056,
Yamato 86265,FALSE,1986,Antarctica,H4,0.87 g,-72.9875,75.261667,
Yamato 86266,FALSE,1986,Antarctica,H4,0.44 g,-72.987222,75.209722,
Yamato 86267,FALSE,1986,Antarctica,H4,0.82 g,-72.98722,160.40639,
Yamato 86268,FALSE,1986,Antarctica,H4,0.51 g,-72.98722,75.20972,
Yamato 86269,FALSE,1986,Antarctica,H4,0.28 g,-72.98717,160.40433,
Yamato 86270,FALSE,1986,Antarctica,H4,1.17 g,-72.98717,160.40467,
Yamato 86271,FALSE,1986,Antarctica,H4,177.2 g,-72.98717,160.40433,
Yamato 86272,FALSE,1986,Antarctica,H4,110.7 g,-72.987,160.40733,
Yamato 86273,FALSE,1986,Antarctica,H4,64 g,-72.98694,160.40833,
Yamato 86274,FALSE,1986,Antarctica,H4,68.5 g,-72.98667,160.40861,
Yamato 86275,FALSE,1986,Antarctica,H4,46.5 g,-72.98667,160.4025,
Yamato 86276,FALSE,1986,Antarctica,H4,41.3 g,-72.986667,75.183889,
Yamato 86277,FALSE,1986,Antarctica,H4,33.4 g,-72.986111,75.231944,
Yamato 86278,FALSE,1986,Antarctica,H4,40.2 g,-72.98611,75.21389,
Yamato 86279,FALSE,1986,Antarctica,H4,35.9 g,-72.98611,75.21,
Yamato 86280,FALSE,1986,Antarctica,H4,26.5 g,-72.985833,75.260278,
Yamato 86281,FALSE,1986,Antarctica,H4,35.6 g,-72.98583,75.16722,
Yamato 86282,FALSE,1986,Antarctica,H4,17.4 g,-72.98583,75.26028,
Yamato 86283,FALSE,1986,Antarctica,H4,23.5 g,-72.98556,75.23833,
Yamato 86284,FALSE,1986,Antarctica,H4,17.9 g,-72.985,160.50333,
Yamato 86285,FALSE,1986,Antarctica,H4,23.2 g,-72.985,75.256389,
Yamato 86286,FALSE,1986,Antarctica,H4,22.1 g,-72.985,75.25667,
Yamato 86287,FALSE,1986,Antarctica,H4,23.5 g,-72.985,75.23389,
Yamato 86288,FALSE,1986,Antarctica,H4,16.4 g,-72.98489,75.24867,
Yamato 86289,FALSE,1986,Antarctica,H4,12.5 g,-72.98489,75.24867,
Yamato 86290,FALSE,1986,Antarctica,H4,14.8 g,-72.98489,75.24867,
Yamato 86291,FALSE,1986,Antarctica,H4,10.9 g,-72.98489,75.24867,
Yamato 86292,FALSE,1986,Antarctica,H4,20 g,-72.98489,75.24867,
Yamato 86293,FALSE,1986,Antarctica,H4,14.6 g,-72.98489,75.24867,
Yamato 86294,FALSE,1986,Antarctica,H4,13.9 g,-72.984722,75.249444,
Yamato 86295,FALSE,1986,Antarctica,H4,11 g,-72.984722,75.249722,
Yamato 86296,FALSE,1986,Antarctica,H4,10.8 g,-72.984722,75.249722,
Yamato 86297,FALSE,1986,Antarctica,H4,9.6 g,-72.984722,75.256667,
Yamato 86298,FALSE,1986,Antarctica,H4,12.4 g,-72.98472,75.24944,
Yamato 86299,FALSE,1986,Antarctica,H4,14.7 g,-72.98472,75.24944,
Yamato 86300,FALSE,1986,Antarctica,H4,13.1 g,-72.984444,75.25,
Yamato 86301,FALSE,1986,Antarctica,H4,13.7 g,-72.984444,75.2525,
Yamato 86302,FALSE,1986,Antarctica,H4,14.7 g,-72.984444,75.2525,
Yamato 86303,FALSE,1986,Antarctica,H4,7.7 g,-72.984444,75.2525,
Yamato 86304,FALSE,1986,Antarctica,H4,7.1 g,-72.984444,75.2525,
Yamato 86305,FALSE,1986,Antarctica,H4,7.7 g,-72.984444,75.225,
Yamato 86306,FALSE,1986,Antarctica,H4,8.3 g,-72.98444,75.225,
Yamato 86307,FALSE,1986,Antarctica,H4,8.4 g,-72.98444,75.25,
Yamato 86308,FALSE,1986,Antarctica,H4,9.2 g,-72.98444,75.25,
Yamato 86309,FALSE,1986,Antarctica,H4,9.6 g,-72.98444,75.25,
Yamato 86310,FALSE,1986,Antarctica,H4,9 g,-72.98444,75.25,
Yamato 86311,FALSE,1986,Antarctica,H4,7.4 g,-72.98444,75.25,
